area_name,lat,long,cat,restaurant count,borough
Leroy,51.52404359679944,-0.08164577815337824,Restaurant,140,Southwark
Smoking Goat,51.52423003659898,-0.07705185651043657,Thai Restaurant,140,Southwark
Oklava,51.524132380271276,-0.08149213291266207,Turkish Restaurant,140,Southwark
Miyama,51.51248726441015,-0.09864281084208461,Japanese Restaurant,140,Southwark
Blanchette East,51.5241916021595,-0.07146083967783935,French Restaurant,140,Southwark
Gloria by Big Mamma,51.52496383354684,-0.08130471249095239,Italian Restaurant,140,Southwark
Nobu Restaurant & Bar,51.52519963868433,-0.08265084703283386,Japanese Restaurant,140,Southwark
Pachamama East,51.52531737011926,-0.0822287263819268,Peruvian Restaurant,140,Southwark
Hoi Polloi,51.52587609175958,-0.07777425995751673,Restaurant,140,Southwark
Popolo,51.52610380010933,-0.08209819489823418,Italian Restaurant,140,Southwark
Ken's Kitchen,51.52587493472181,-0.08314231680839175,Asian Restaurant,140,Southwark
Nanashi,51.526121620714854,-0.08247447033513156,Japanese Restaurant,140,Southwark
Issho-Ni,51.526104,-0.06792024,Japanese Restaurant,140,Southwark
Bottega Prelibato,51.52609900743677,-0.08139097409118304,Italian Restaurant,140,Southwark
The Clove Club,51.52707038722568,-0.07946312427520752,Restaurant,140,Southwark
On The Bab,51.519536143045,-0.10113130103609444,Korean Restaurant,140,Southwark
Via Emilia,51.527335004628625,-0.08048369162054024,Italian Restaurant,140,Southwark
Cây Tre,51.526752791458804,-0.08172616262779167,Vietnamese Restaurant,140,Southwark
Redemption,51.52663032671274,-0.08191852302625487,Restaurant,140,Southwark
Kêu Banh Mi Deli,51.526761740800225,-0.08153179846827684,Vietnamese Restaurant,140,Southwark
Cantinho da Maya,51.49876671614468,-0.058846858034987314,Brazilian Restaurant,140,Southwark
Brasserie Vacherin,51.3603523511445,-0.19140195753024347,French Restaurant,23,Sutton
Casa Nostra,51.35925448378785,-0.1916069275445011,Italian Restaurant,23,Sutton
Lahore Spices,51.36856875974131,-0.1955503719124239,Indian Restaurant,23,Sutton
Regional Thai Taste,51.35815536801979,-0.21659910678863523,Thai Restaurant,23,Sutton
American Way,51.35891024346586,-0.21660681071120433,American Restaurant,23,Sutton
Vinoteca Italiana,51.357070027660555,-0.17022085708013712,Italian Restaurant,23,Sutton
Dusit Thai Sutton,51.361104,-0.19247,Thai Restaurant,23,Sutton
Mama Dumpling,51.35985834346259,-0.19095982359175892,Chinese Restaurant,23,Sutton
Heens,51.359133502647474,-0.1918959617614746,Chinese Restaurant,23,Sutton
Sofra Grill & Restaurant,51.3581488734674,-0.19106849746879825,Turkish Restaurant,23,Sutton
Mr India,51.371753135363036,-0.20823105753878715,Indian Restaurant,23,Sutton
Village Charcoal Grill,51.358069,-0.214902,Turkish Restaurant,23,Sutton
Superfish,51.359375,-0.216766,Restaurant,23,Sutton
The Star,51.35667401809047,-0.21614220662199787,Indian Restaurant,23,Sutton
Mimi E Coco,51.35766230742399,-0.21733620289114677,Italian Restaurant,23,Sutton
Crostini's,51.357696,-0.217774,Italian Restaurant,23,Sutton
The Plough (Harvester),51.3791920777754,-0.20072929096692727,English Restaurant,23,Sutton
Il Bianco Restaurant,51.50673743056788,-0.0063623943071464475,Italian Restaurant,63,Tower Hamlets
Sticks'n'Sushi,51.506178,-0.018287,Sushi Restaurant,63,Tower Hamlets
Sichuan Kitchen,51.511277923286364,-0.011738005248015515,Chinese Restaurant,63,Tower Hamlets
Chai Ki,51.50592843163335,-0.017871582771979786,Indian Restaurant,63,Tower Hamlets
Maureen's Pie & Mash Shop,51.51294995061607,-0.015261033164971972,English Restaurant,63,Tower Hamlets
Ippudo,51.50598223264873,-0.0181414821084171,Ramen Restaurant,63,Tower Hamlets
Bokan 39 (Bōkan),51.501179476096574,-0.023380815982818604,Modern European Restaurant,63,Tower Hamlets
Scarpetta,51.504390854401805,-0.017060142233036667,Italian Restaurant,63,Tower Hamlets
Yuhoki,51.5003044700093,-0.01273594005802035,Sushi Restaurant,63,Tower Hamlets
The Ivy in the Park,51.50474236638758,-0.017864835061636834,English Restaurant,63,Tower Hamlets
Neama,51.501316,-0.023851,Italian Restaurant,63,Tower Hamlets
Boisdale of Canary Wharf,51.50529160980178,-0.022458056912148982,Restaurant,63,Tower Hamlets
Capeesh,51.499792018072185,-0.017339441974181965,Italian Restaurant,63,Tower Hamlets
Eatfan,51.497219,0.01156,Asian Restaurant,63,Tower Hamlets
Meydan Sofrasi,51.51635939681085,0.009131799400310557,Turkish Restaurant,63,Tower Hamlets
Noodle Street,51.50962494339931,-0.02440167463578732,Asian Restaurant,63,Tower Hamlets
The Athenian,51.503525,-0.019003,Greek Restaurant,63,Tower Hamlets
Hazev,51.50200741178927,-0.019570124191559908,Turkish Restaurant,63,Tower Hamlets
Bengal Quay,51.500963031132486,-0.020389735909995564,Indian Restaurant,63,Tower Hamlets
Yum Bun,51.50600352124856,-0.01597915038111095,Dumpling Restaurant,63,Tower Hamlets
TapaVino,51.498768,-0.01905,Tapas Restaurant,63,Tower Hamlets
Nakhon Thai Restaurant,51.506144349400415,0.016371074539885365,Thai Restaurant,63,Tower Hamlets
Kilikya Canary Wharf,51.50071029608609,-0.02078711986541748,Turkish Restaurant,63,Tower Hamlets
Garbanzos,51.503459636304925,-0.02081844849546237,Falafel Restaurant,63,Tower Hamlets
Amerigo Vespucci,51.50399414597113,-0.02342616124102985,Italian Restaurant,63,Tower Hamlets
Manjal,51.496032291506395,-0.016292613197789504,Indian Restaurant,63,Tower Hamlets
Bathak,51.51202270003518,-0.028106868267059323,Pakistani Restaurant,63,Tower Hamlets
Market Brasserie,51.50201096474784,4.291534423828125e-05,Restaurant,63,Tower Hamlets
Mailinda,51.497184843953086,-0.022929268394962562,Chinese Restaurant,63,Tower Hamlets
28 West Bar & Grill,51.50530743260984,-0.027932789916679596,English Restaurant,63,Tower Hamlets
Quadrato,51.506687003213244,-0.02756310355559158,Restaurant,63,Tower Hamlets
Indiana,51.51345629761564,-0.03313174912562354,Indian Restaurant,63,Tower Hamlets
Rodizio Rico,51.50274024540104,0.004776115834569624,Brazilian Restaurant,63,Tower Hamlets
The Tale of India,51.50959435162528,-0.025612032240132487,Indian Restaurant,63,Tower Hamlets
Pepenero,51.51245921169313,0.010699681783536594,Italian Restaurant,63,Tower Hamlets
Lime Bar,51.501272475047365,-0.025469972806906375,Indian Restaurant,63,Tower Hamlets
Cabana,51.5020492876486,0.0042597442086912555,Brazilian Restaurant,63,Tower Hamlets
China Town (E14),51.49797439575195,-0.02529960125684738,Chinese Restaurant,63,Tower Hamlets
Harvester,51.503905467127296,0.003643560612602478,English Restaurant,63,Tower Hamlets
Spice Merchants,51.5093068939089,-0.026907433323150057,Indian Restaurant,63,Tower Hamlets
Columbia Restaurant,51.504801543545774,-0.03302752744013435,Restaurant,63,Tower Hamlets
Efes,51.516323,0.008953,Turkish Restaurant,63,Tower Hamlets
Buhler + Co.,51.59054938653556,-0.01725926283581863,Vegetarian / Vegan Restaurant,25,Waltham Forest
Etles Uyghur Restaurant,51.581768,-0.018297,Halal Restaurant,25,Waltham Forest
The Village Kitchen,51.582638,-0.01217857,Restaurant,25,Waltham Forest
Eat 17,51.582511163200465,-0.01303445646217313,Restaurant,25,Waltham Forest
Orford Saloon,51.58246457993882,-0.013099563354307921,Tapas Restaurant,25,Waltham Forest
Teras Turkish BBQ Restaurant,51.588174924394075,-0.003962422332926444,Turkish Restaurant,25,Waltham Forest
Yasar Kebab & Steak,51.58744844577956,-0.040405296753762476,Middle Eastern Restaurant,25,Waltham Forest
Gokyüzü,51.583603,-0.022283,Turkish Restaurant,25,Waltham Forest
Gokyuzu Restaurant,51.60502467571858,-0.025107216676673764,Turkish Restaurant,25,Waltham Forest
Hornbeam Cafe,51.576054,-0.015023053,Vegetarian / Vegan Restaurant,25,Waltham Forest
Trattoria La Ruga,51.5824,-0.013044924,Italian Restaurant,25,Waltham Forest
Le Delice,51.58805,-0.020871945,Restaurant,25,Waltham Forest
Mondragone,51.58285769964672,-0.011629932599148995,Italian Restaurant,25,Waltham Forest
Cyprus Garden,51.60460932024521,-0.024187106695884756,Turkish Restaurant,25,Waltham Forest
Woo Lot,51.57439,-0.01389049,Chinese Restaurant,25,Waltham Forest
Dragon Inn Chinese Takeaway,51.58758381,-0.02078258,Chinese Restaurant,25,Waltham Forest
Rio Bar&Restaurant,51.58246595493522,-0.03018351639605208,Eastern European Restaurant,25,Waltham Forest
Lost Asia,51.576305,-0.011459403,Asian Restaurant,25,Waltham Forest
Kebabish No.1,51.57569,-0.013096556,Kebab Restaurant,25,Waltham Forest
Bengal Curry House,51.58058987108249,-0.03300189971923828,Indian Restaurant,25,Waltham Forest
老友記,51.606825,-0.001397,Cantonese Restaurant,25,Waltham Forest
Il Girasole,51.4504233953357,-0.18995169795217112,Italian Restaurant,45,Wandsworth
Ô Gourmet Libanais,51.463215,-0.184532,Lebanese Restaurant,45,Wandsworth
Gazette Brasserie,51.46577532944461,-0.1825154916498469,French Restaurant,45,Wandsworth
Konnigans,51.46015876139984,-0.18862045523777995,Restaurant,45,Wandsworth
The Thai,51.459859068363436,-0.18934481048189636,Thai Restaurant,45,Wandsworth
Thai Girder,51.44500229771785,-0.2043285705995526,Thai Restaurant,45,Wandsworth
Fish In A Tie,51.46669276992943,-0.16969435359324767,Seafood Restaurant,45,Wandsworth
Soif Restaurant,51.460959906462776,-0.16366366523888032,French Restaurant,45,Wandsworth
Soul Flame,51.46545580326979,-0.21433871982705,Turkish Restaurant,45,Wandsworth
Thai Grocer,51.445644433099815,-0.18937232637124876,Thai Restaurant,45,Wandsworth
Pure Indian Cooking,51.469481035769526,-0.20994808205495422,Indian Restaurant,45,Wandsworth
Boma,51.47302313630904,-0.19176205604379298,Mediterranean Restaurant,45,Wandsworth
Triphal Indian Cuisine,51.44587056527205,-0.19961468818188166,Indian Restaurant,45,Wandsworth
Tamra,51.45884560938517,-0.16621079978992617,Restaurant,45,Wandsworth
Home SW15,51.460102,-0.213292,Restaurant,45,Wandsworth
The Schoolhouse,51.46058456373666,-0.17588460166939196,English Restaurant,45,Wandsworth
Banana Tree,51.46077235759656,-0.16662606730086174,Asian Restaurant,45,Wandsworth
Buonasera,51.460021247686385,-0.16663788243523334,Italian Restaurant,45,Wandsworth
The Italian Boys,51.46141097730883,-0.21682349432846906,Italian Restaurant,45,Wandsworth
Hana,51.46087248232892,-0.1659122136081304,Korean Restaurant,45,Wandsworth
Nazmins Balti House,51.44081695598728,-0.1869448040013581,Indian Restaurant,45,Wandsworth
Tendido Cuatro,51.47207869920615,-0.20397849025561593,Spanish Restaurant,45,Wandsworth
Olive Garden,51.44499656803922,-0.2040020371889324,Italian Restaurant,45,Wandsworth
Boma Green,51.472388228460765,-0.20173134824126185,Mediterranean Restaurant,45,Wandsworth
Amaranth,51.44246504648773,-0.18842498063402438,Thai Restaurant,45,Wandsworth
Il Pagliaccio,51.470696910775345,-0.1912300049132433,Italian Restaurant,45,Wandsworth
Il Mascalzone,51.46457141639987,-0.21497873913747434,Italian Restaurant,45,Wandsworth
Meiwei London,51.464245,-0.213238,Chinese Restaurant,45,Wandsworth
Boma Bridge,51.465962,-0.214269,Mediterranean Restaurant,45,Wandsworth
Aurelia Chinese Takeaway,51.47354910875901,-0.19180544517594547,Chinese Restaurant,45,Wandsworth
Gazette,51.46041126119537,-0.2165508270263672,French Restaurant,45,Wandsworth
Thaiphoon,51.4720690032685,-0.19149298881207466,Thai Restaurant,45,Wandsworth
Arlo’s,51.459496,-0.166351,French Restaurant,45,Wandsworth
Ohayo Sushi,51.45886712129687,-0.20913779192572216,Japanese Restaurant,45,Wandsworth
Midori Sushi,51.46117910784284,-0.21839963958354092,Japanese Restaurant,45,Wandsworth
Chez Antoinette,51.497964,-0.135455,French Restaurant,163,Westminster
Quilon,51.49877248841534,-0.13752218091498283,Indian Restaurant,163,Westminster
Lime Orange,51.49549645186136,-0.1421165432571259,Korean Restaurant,163,Westminster
Gustoso Ristorante & Enoteca,51.49358729398895,-0.13861902430245143,Italian Restaurant,163,Westminster
The English Rose Cafe And Tea Shop,51.49814421938066,-0.14443666192968085,English Restaurant,163,Westminster
Sticks’n’Sushi,51.497259868958906,-0.1434059276034998,Sushi Restaurant,163,Westminster
About Thyme Bar & Bistro,51.492385,-0.140016,Mediterranean Restaurant,163,Westminster
The Goring Dining Room,51.4977812631165,-0.1456677661555144,Restaurant,163,Westminster
Roux at Parliament Square,51.501225413834284,-0.12818236675651487,French Restaurant,163,Westminster
Boisdale of Belgravia,51.49435032987856,-0.14805474460932455,Scottish Restaurant,163,Westminster
Chutney Mary,51.50566173100024,-0.1386507201732926,Indian Restaurant,163,Westminster
Coya London,51.50430866903813,-0.14774130664594515,Latin American Restaurant,163,Westminster
Le Caprice,51.506505,-0.140878,Restaurant,163,Westminster
Caviar House & Prunier,51.507516,-0.140821,Seafood Restaurant,163,Westminster
Novikov,51.507767103762376,-0.14284957683152608,Asian Restaurant,163,Westminster
The Wolseley,51.50741360175492,-0.1410895586013794,Modern European Restaurant,163,Westminster
Céleste,51.502627896451436,-0.1526087605225853,Restaurant,163,Westminster
Hard Rock Cafe London,51.50383075623136,-0.14922925891278283,American Restaurant,163,Westminster
Milos,51.50811719446084,-0.13334124484466278,Greek Restaurant,163,Westminster
Little House,51.50697107809939,-0.14692798986768432,American Restaurant,163,Westminster
Nobu,51.5067319626755,-0.14698141076870525,Japanese Restaurant,163,Westminster
El Pirata,51.50509845814616,-0.14820610996251038,Tapas Restaurant,163,Westminster
Quaglino's,51.50761233843195,-0.1389411711324899,Restaurant,163,Westminster
Hide Ground,51.50614735398427,-0.14430194570074745,Restaurant,163,Westminster
The Ritz Restaurant,51.506840285257404,-0.14242632081644518,French Restaurant,163,Westminster
Galvin at Windows,51.50548243580125,-0.15021631853984455,French Restaurant,163,Westminster
Franco's,51.50740183168107,-0.13985307406455033,Italian Restaurant,163,Westminster
Ferdi,51.50650181288355,-0.14646190547074883,Restaurant,163,Westminster
Scully,51.50874416842218,-0.13308261905327948,Restaurant,163,Westminster
Park Chinois,51.5086339470256,-0.1437894834976036,Cantonese Restaurant,163,Westminster
MNKY HSE,51.508009637263676,-0.14182160094900373,Latin American Restaurant,163,Westminster
La Poule au Pot,51.49086426038942,-0.15270073351852484,French Restaurant,163,Westminster
Amaya Restaurant,51.499263644426584,-0.15753974099374626,Indian Restaurant,163,Westminster
il Pampero,51.497419,-0.156036,Italian Restaurant,163,Westminster
西安凉皮肉夹馍 Murger Hanhan,51.50930370948832,-0.13805865316650984,Chinese Restaurant,163,Westminster
Japan Centre,51.509760861810946,-0.13127297164342394,Japanese Restaurant,163,Westminster
May Fair Kitchen,51.50788202070984,-0.14391880681191502,Seafood Restaurant,163,Westminster
Veeraswamy,51.51015700372755,-0.13773052028688532,Indian Restaurant,163,Westminster
Ikoyi London,51.50929083920643,-0.13299251310836804,African Restaurant,163,Westminster
Indian Accent,51.50924380249302,-0.14206841306555237,Indian Restaurant,163,Westminster
Bentley's Oyster Bar & Grill,51.50952341778374,-0.13755050443815142,Seafood Restaurant,163,Westminster
Kiln,51.51130344539115,-0.13598734654087982,Thai Restaurant,163,Westminster
Cecconi's,51.51002538397866,-0.14037979578788728,Italian Restaurant,163,Westminster
Hard Rock Cafe Piccadilly Circus,51.5096966,-0.1337116,American Restaurant,163,Westminster
Benares,51.509667239923154,-0.14523434700718685,Indian Restaurant,163,Westminster
Brasserie Zédel,51.510636752258506,-0.13559317561864492,French Restaurant,163,Westminster
The Greenhouse‎ Restaurant,51.50784363464737,-0.14926111534725103,Restaurant,163,Westminster
Lowndes Bar & Kitchen,51.499344966424275,-0.15808810497077913,Restaurant,163,Westminster
Kerridge’s Bar & Grill,51.506728,-0.12452,Restaurant,163,Westminster
Sumosan Twiga,51.49897879637835,-0.15947341918945312,Japanese Restaurant,163,Westminster
Tandoor Chop House,51.50919205694273,-0.12563829447742592,North Indian Restaurant,163,Westminster
Nopi,51.51169202494171,-0.1384022483811713,Mediterranean Restaurant,163,Westminster
Jamavar,51.510262929372345,-0.14827321030786877,Indian Restaurant,163,Westminster
Sabor,51.51132910045102,-0.13956942986163895,Spanish Restaurant,163,Westminster
Tibits,51.51121533353555,-0.13963481070656106,Vegetarian / Vegan Restaurant,163,Westminster
Colbert,51.49277225829359,-0.15686310904480516,French Restaurant,163,Westminster
Scott's,51.509916,-0.150836,Seafood Restaurant,163,Westminster
Salloos,51.501661115350885,-0.15699911971833316,Pakistani Restaurant,163,Westminster
The Palomar,51.511185,-0.132774,Israeli Restaurant,163,Westminster
Wright Brothers,51.51265202451712,-0.13876483452719565,Seafood Restaurant,163,Westminster
Po Cha,51.501035374354274,-0.11221337896275424,Korean Restaurant,163,Westminster
Ceviche Soho,51.5137,-0.131546,Peruvian Restaurant,163,Westminster
Rules,51.51079346216121,-0.12313234655823375,English Restaurant,163,Westminster
JINJUU,51.5127438423028,-0.13931452113577728,Korean Restaurant,163,Westminster
Kaspar's Seafood Bar and Grill,51.50963724523147,-0.12005567550659178,Seafood Restaurant,163,Westminster
Copita,51.51466256278647,-0.13604869156312654,Tapas Restaurant,163,Westminster
Mezzah Lounge,51.49866754684485,-0.16291842266937523,Middle Eastern Restaurant,163,Westminster
Lina Stores,51.514148395489165,-0.1309856808660895,Italian Restaurant,163,Westminster
10 Greek Street,51.51441880193354,-0.1310703693796932,Modern European Restaurant,163,Westminster
Le Gavroche,51.51141871570083,-0.155099167365206,French Restaurant,163,Westminster
Fiume,51.48321794784676,-0.1458397894239022,Italian Restaurant,163,Westminster
Harry's Dolce Vita,51.49856557614668,-0.16213133090379117,Italian Restaurant,163,Westminster
Kutir,51.491549,-0.16144,Indian Restaurant,163,Westminster
Signor Sassi,51.50122340225948,-0.16245772301794337,Italian Restaurant,163,Westminster
Cinnamon Kitchen,51.483269,-0.147015,Indian Restaurant,163,Westminster
Buddha-Bar,51.50198418119578,-0.1619833371342229,Asian Restaurant,163,Westminster
Dinings Sw3,51.49610655751641,-0.16428051764233234,Japanese Restaurant,163,Westminster
The Barbary,51.5144455494199,-0.12637048890103447,Mediterranean Restaurant,163,Westminster
Scalini,51.49596606497627,-0.16491196504928113,Italian Restaurant,163,Westminster
North Audley Cantine (NAC),51.512461716945865,-0.1532641053199768,French Restaurant,163,Westminster
Parsons,51.514657,-0.124913,Seafood Restaurant,163,Westminster
Bar Boulud,51.5020322,-0.1602453,French Restaurant,163,Westminster
Mari Vanna,51.501793011674835,-0.1624787376579757,Russian Restaurant,163,Westminster
Zuma,51.501061172224645,-0.16313086296648005,Japanese Restaurant,163,Westminster
Maya,51.49955549150697,-0.16175013202882838,Italian Restaurant,163,Westminster
The Five Fields,51.491770289372845,-0.16119093838049123,Restaurant,163,Westminster
Dinner by Heston Blumenthal,51.50232659239313,-0.16022669035010037,Molecular Gastronomy Restaurant,163,Westminster
Sale e Pepe,51.500564,-0.160622,Italian Restaurant,163,Westminster
Rovi,51.51774426566881,-0.13864948381812106,Restaurant,163,Westminster
Roux at The Landau,51.51793233997872,-0.14365076499507268,French Restaurant,163,Westminster
Scandinavian Kitchen,51.518806969978364,-0.1407584619952256,Scandinavian Restaurant,163,Westminster
Portland Restaurant,51.51982141808416,-0.14261222723306768,Restaurant,163,Westminster
China Tang,51.50733588323953,-0.15303006098065366,Chinese Restaurant,163,Westminster
Kai,51.50882279965133,-0.1514459399898466,Chinese Restaurant,163,Westminster
Zoilo,51.51599484488055,-0.1522596937262326,Argentinian Restaurant,163,Westminster
